2016,1,1,5,0,2,4,21.0,2037,52.0,0.8,5.54,11.65,69.99,1
2016,1,1,5,0,2,1,16.29,1520,45.0,1.3,0.0,8.0,54.3,1
2016,1,1,5,0,2,6,12.7,1462,36.5,1.3,0.0,0.0,37.8,2
2016,1,1,5,0,2,6,8.7,1210,26.0,1.3,0.0,5.46,32.76,1
2016,1,1,5,0,2,6,5.56,759,17.5,1.3,0.0,0.0,18.8,2
2016,1,1,5,0,4,2,21.45,2004,52.0,0.8,0.0,52.8,105.6,1
2016,1,1,5,0,2,6,8.45,927,24.5,1.3,0.0,6.45,32.25,1
2016,1,1,5,0,2,6,7.3,731,21.5,1.3,0.0,0.0,22.8,2
2016,1,1,5,0,2,5,36.3,2562,109.5,0.8,11.08,10.0,131.38,1
2016,1,1,5,0,6,2,12.46,1351,36.0,1.3,0.0,0.0,37.3,2
2016,1,1,5,1,4,2,16.6,1467,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,6,3,5.23,854,17.0,1.3,0.0,0.0,18.3,2
2016,1,1,5,1,2,4,18.06,1588,52.0,0.8,5.54,11.67,70.01,1
2016,1,1,5,1,4,2,16.3,1484,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,4,3,7.97,815,23.5,1.3,5.54,6.07,36.41,1
2016,1,1,5,1,4,3,12.09,1265,33.5,1.3,5.54,10.08,50.42,1
2016,1,1,5,1,2,4,17.3,1588,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,2,1,13.74,2304,42.0,1.3,0.0,5.0,48.3,1
2016,1,1,5,1,4,2,17.57,1654,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,4,3,9.5,1299,28.5,1.3,0.0,5.96,35.76,1
2016,1,1,5,1,4,3,9.3,1125,27.0,1.3,0.0,8.45,36.75,1
2016,1,1,5,1,4,3,10.1,1274,30.0,1.3,5.54,5.0,41.84,1
2016,1,1,5,1,2,4,20.57,1834,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,4,3,7.9,873,23.5,0.8,5.54,0.0,29.84,2
2016,1,1,5,1,4,2,17.33,1561,52.0,0.8,0.0,10.56,63.36,1
2016,1,1,5,1,4,2,20.34,1860,52.0,0.8,5.54,11.67,70.01,1
2016,1,1,5,1,2,2,2.15,488,9.0,0.8,0.0,0.0,9.8,2
2016,1,1,5,1,2,1,9.51,1181,27.0,0.8,0.0,5.56,33.36,1
2016,1,1,5,1,2,6,8.09,986,24.5,0.8,0.0,3.7,29.0,1
2016,1,1,5,1,4,3,7.8,1134,24.0,0.8,0.0,0.0,24.8,2
